2017-05-06 14:52:58Z,activity,change_letter,p,0
2017-05-06 14:53:09Z,activity,submitted_answer,p     ,pup   
2017-05-06 14:53:10Z,activity,requested_hint,0,NA
2017-05-06 14:53:17Z,activity,submitted_answer,p     ,pup   
2017-05-06 14:53:20Z,activity,requested_hint,1,NA
2017-05-06 14:53:45Z,activity,change_letter,u,1
2017-05-06 14:53:51Z,activity,change_letter,a,1
2017-05-06 14:53:56Z,activity,change_letter,a,1
2017-05-06 14:54:00Z,activity,change_letter,i,1
2017-05-06 14:54:02Z,activity,change_letter,a,1
