2016-05-09 14:29:15Z,activity,change_letter,G,0
2016-05-09 14:29:17Z,activity,change_letter,A,1
2016-05-09 14:29:18Z,activity,change_letter,M,2
2016-05-09 14:29:23Z,activity,change_letter,E,3
2016-05-09 14:29:26Z,activity,submitted_answer,game  ,game  
2016-05-09 14:29:32Z,activity,change_letter, ,0
2016-05-09 14:29:33Z,activity,change_letter, ,1
2016-05-09 14:29:36Z,activity,change_letter, ,2
2016-05-09 14:29:37Z,activity,change_letter, ,3
2016-05-09 14:29:44Z,activity,change_letter,T,0
2016-05-09 14:29:46Z,activity,change_letter,A,1
2016-05-09 14:29:48Z,activity,change_letter,S,2
2016-05-09 14:29:50Z,activity,change_letter,P,2
2016-05-09 14:29:51Z,activity,change_letter,E,3
2016-05-09 14:29:53Z,activity,submitted_answer,tape  ,tape  
2016-05-09 14:30:03Z,activity,change_letter, ,0
2016-05-09 14:30:05Z,activity,change_letter, ,1
2016-05-09 14:30:06Z,activity,change_letter, ,2
2016-05-09 14:30:08Z,activity,change_letter, ,3
2016-05-09 14:30:14Z,activity,change_letter,C,0
2016-05-09 14:30:15Z,activity,change_letter,A,1
2016-05-09 14:30:17Z,activity,change_letter,K,2
2016-05-09 14:30:18Z,activity,change_letter,E,3
2016-05-09 14:30:19Z,activity,submitted_answer,cake  ,cake  
2016-05-09 14:30:34Z,activity,change_letter, ,0
2016-05-09 14:30:35Z,activity,change_letter, ,1
2016-05-09 14:30:37Z,activity,change_letter, ,2
2016-05-09 14:30:38Z,activity,change_letter, ,3
