2015-10-07 22:37:45Z,activity,change_letter,p,0
2015-10-07 22:37:47Z,activity,change_letter,a,1
2015-10-07 22:37:51Z,activity,submitted_answer,pa    ,path  
2015-10-07 22:37:58Z,activity,requested_hint,0,NA
2015-10-07 22:38:00Z,activity,submitted_answer,pa    ,path  
2015-10-07 22:38:03Z,activity,requested_hint,1,NA
2015-10-07 22:38:14Z,activity,requested_hint,1,NA
2015-10-07 22:38:18Z,activity,requested_hint,1,NA
2015-10-07 22:38:28Z,activity,requested_hint,1,NA
2015-10-07 22:38:34Z,activity,change_letter,a,2
2015-10-07 22:38:35Z,activity,change_letter,t,2
2015-10-07 22:38:37Z,activity,change_letter,h,3
2015-10-07 22:38:39Z,activity,submitted_answer,path  ,path  
