2017-04-30 12:16:44Z,activity,change_letter,p,0
2017-04-30 12:16:45Z,activity,change_letter,a,1
2017-04-30 12:16:50Z,activity,change_letter,g,3
2017-04-30 12:16:53Z,activity,change_letter,g,2
2017-04-30 12:17:03Z,activity,change_letter,g,2
2017-04-30 12:17:06Z,activity,change_letter,r,2
2017-04-30 12:17:09Z,activity,change_letter,r,2
2017-04-30 12:17:11Z,activity,change_letter,r,2
2017-04-30 12:17:14Z,activity,change_letter,g,2
2017-04-30 12:17:21Z,activity,change_letter, ,0
2017-04-30 12:17:22Z,activity,change_letter, ,1
2017-04-30 12:17:24Z,activity,change_letter, ,2
2017-04-30 12:17:25Z,activity,change_letter, ,3
2017-04-30 12:17:27Z,activity,change_letter, ,0
2017-04-30 12:17:29Z,activity,change_letter,p,0
2017-04-30 12:17:32Z,activity,change_letter,a,1
2017-04-30 12:17:35Z,activity,change_letter,g,2
2017-04-30 12:17:43Z,activity,change_letter,g,2
2017-04-30 12:17:50Z,activity,change_letter,g,2
2017-04-30 12:17:54Z,activity,change_letter,f,2
2017-04-30 12:17:59Z,activity,change_letter, ,2
2017-04-30 12:18:01Z,activity,change_letter,g,2
2017-04-30 12:18:08Z,activity,change_letter, ,2
2017-04-30 12:18:09Z,activity,change_letter, ,2
2017-04-30 12:18:12Z,activity,change_letter,g,2
2017-04-30 12:18:15Z,activity,change_letter,g,3
2017-04-30 12:18:20Z,activity,change_letter,h,3
