2016-05-09 14:02:37Z,activity,change_letter,G,0
2016-05-09 14:02:39Z,activity,change_letter,A,1
2016-05-09 14:02:41Z,activity,change_letter,M,2
2016-05-09 14:02:42Z,activity,change_letter,E,3
2016-05-09 14:02:43Z,activity,submitted_answer,game  ,game  
2016-05-09 14:03:01Z,activity,change_letter, ,0
2016-05-09 14:03:03Z,activity,change_letter, ,3
2016-05-09 14:03:04Z,activity,change_letter, ,2
2016-05-09 14:03:07Z,activity,change_letter, ,1
2016-05-09 14:03:14Z,activity,change_letter,T,0
2016-05-09 14:03:19Z,activity,change_letter,A,1
2016-05-09 14:03:28Z,activity,change_letter,P,2
2016-05-09 14:03:32Z,activity,change_letter,E,3
2016-05-09 14:03:34Z,activity,submitted_answer,tape  ,tape  
2016-05-09 14:03:46Z,activity,change_letter, ,0
2016-05-09 14:03:48Z,activity,change_letter, ,2
2016-05-09 14:03:51Z,activity,change_letter, ,1
2016-05-09 14:03:52Z,activity,change_letter, ,3
2016-05-09 14:04:01Z,activity,change_letter,C,0
2016-05-09 14:04:02Z,activity,change_letter,K,2
2016-05-09 14:04:06Z,activity,change_letter,E,3
2016-05-09 14:04:10Z,activity,change_letter,A,1
2016-05-09 14:04:11Z,activity,submitted_answer,cake  ,cake  
2016-05-09 14:04:17Z,activity,change_letter, ,3
2016-05-09 14:04:20Z,activity,change_letter, ,2
2016-05-09 14:04:21Z,activity,change_letter, ,1
2016-05-09 14:04:23Z,activity,change_letter, ,0
2016-05-09 14:04:31Z,activity,change_letter,C,0
2016-05-09 14:04:33Z,activity,change_letter,A,1
2016-05-09 14:04:36Z,activity,change_letter,K,2
2016-05-09 14:04:37Z,activity,change_letter, ,2
2016-05-09 14:05:12Z,activity,change_letter,K,2
2016-05-09 14:05:15Z,activity,change_letter, ,0
2016-05-09 14:05:16Z,activity,change_letter,C,0
2016-05-09 14:05:18Z,activity,change_letter, ,2
2016-05-09 14:05:20Z,activity,change_letter,D,2
2016-05-09 14:05:21Z,activity,change_letter, ,1
2016-05-09 14:05:22Z,activity,change_letter,A,1
2016-05-09 14:05:29Z,activity,change_letter,E,3
2016-05-09 14:05:33Z,activity,change_letter, ,3
2016-05-09 14:05:37Z,activity,change_letter, ,2
2016-05-09 14:05:40Z,activity,change_letter, ,1
2016-05-09 14:05:41Z,activity,change_letter, ,0
