2017-05-06 13:44:22Z,activity,submitted_answer,      ,pup   
2017-05-06 13:44:23Z,activity,requested_hint,0,NA
2017-05-06 13:44:28Z,activity,submitted_answer,      ,pup   
2017-05-06 13:44:35Z,activity,requested_hint,1,NA
