2015-10-13 14:37:36Z,activity,submitted_answer,      ,hurt  
2015-10-13 14:37:44Z,activity,requested_hint,0,NA
2015-10-13 14:38:00Z,activity,submitted_answer,      ,hurt  
2015-10-13 14:38:06Z,activity,change_letter,h,0
2015-10-13 14:38:08Z,activity,change_letter,u,1
2015-10-13 14:38:12Z,activity,change_letter,r,2
2015-10-13 14:38:14Z,activity,change_letter,t,3
2015-10-13 14:38:17Z,activity,submitted_answer,hurt  ,hurt  
2015-10-13 14:38:21Z,activity,change_letter, ,0
2015-10-13 14:38:22Z,activity,change_letter, ,1
2015-10-13 14:38:22Z,activity,change_letter, ,2
2015-10-13 14:38:23Z,activity,change_letter, ,3
