2016-05-18 09:52:36Z,activity,change_letter,H,0
2016-05-18 09:52:37Z,activity,change_letter,U,1
2016-05-18 09:52:39Z,activity,change_letter,R,2
2016-05-18 09:52:40Z,activity,change_letter,T,3
2016-05-18 09:52:43Z,activity,submitted_answer,hurt  ,hurt  
2016-05-18 09:52:46Z,activity,change_letter, ,0
2016-05-18 09:52:49Z,activity,change_letter,E,1
2016-05-18 09:52:50Z,activity,change_letter, ,1
2016-05-18 09:52:51Z,activity,change_letter, ,2
2016-05-18 09:52:54Z,activity,change_letter, ,3
2016-05-18 09:53:02Z,activity,change_letter,H,0
2016-05-18 09:53:07Z,activity,change_letter,O,1
2016-05-18 09:53:09Z,activity,change_letter,R,2
2016-05-18 09:53:10Z,activity,change_letter,N,3
2016-05-18 09:53:14Z,activity,submitted_answer,horn  ,horn  
2016-05-18 09:53:20Z,activity,change_letter, ,0
2016-05-18 09:53:21Z,activity,change_letter, ,1
2016-05-18 09:53:25Z,activity,change_letter, ,2
2016-05-18 09:53:27Z,activity,change_letter,E,3
2016-05-18 09:53:28Z,activity,change_letter, ,3
2016-05-18 09:53:37Z,activity,change_letter,P,0
2016-05-18 09:53:46Z,activity,change_letter,A,1
2016-05-18 09:53:47Z,activity,change_letter,R,2
2016-05-18 09:53:53Z,activity,change_letter,T,3
2016-05-18 09:53:56Z,activity,submitted_answer,part  ,part  
2016-05-18 09:54:01Z,activity,change_letter, ,3
2016-05-18 09:54:02Z,activity,change_letter, ,2
2016-05-18 09:54:04Z,activity,change_letter, ,1
2016-05-18 09:54:06Z,activity,change_letter, ,0
