2016-05-03 13:38:15Z,activity,change_letter,I,1
2016-05-03 13:38:16Z,activity,change_letter,P,2
2016-05-03 13:38:21Z,activity,change_letter, ,2
2016-05-03 13:38:24Z,activity,change_letter,P,3
2016-05-03 13:38:37Z,activity,change_letter,C,0
2016-05-03 13:38:44Z,activity,change_letter, ,1
2016-05-03 13:38:48Z,activity,change_letter,R,1
2016-05-03 13:38:59Z,activity,change_letter,A,2
2016-05-03 13:39:05Z,activity,submitted_answer,crap  ,trip  
2016-05-03 13:39:14Z,activity,requested_hint,0,NA
2016-05-03 13:39:25Z,activity,change_letter, ,0
2016-05-03 13:39:27Z,activity,change_letter,T,0
2016-05-03 13:39:44Z,activity,change_letter, ,2
2016-05-03 13:39:48Z,activity,change_letter,I,2
2016-05-03 13:39:52Z,activity,submitted_answer,trip  ,trip  
2016-05-03 13:40:35Z,activity,submitted_answer,trip  ,      
2016-05-03 13:40:39Z,activity,change_letter, ,0
2016-05-03 13:40:41Z,activity,change_letter, ,1
2016-05-03 13:40:50Z,activity,change_letter, ,2
2016-05-03 13:40:53Z,activity,change_letter,T,3
2016-05-03 13:40:54Z,activity,change_letter, ,3
2016-05-03 13:41:18Z,activity,change_letter,O,1
2016-05-03 13:41:19Z,activity,change_letter,P,2
2016-05-03 13:41:26Z,activity,change_letter, ,2
2016-05-03 13:41:28Z,activity,change_letter,P,3
2016-05-03 13:41:45Z,activity,change_letter,D,0
2016-05-03 13:41:53Z,activity,change_letter, ,1
2016-05-03 13:41:54Z,activity,change_letter,O,2
2016-05-03 13:41:59Z,activity,change_letter,R,1
2016-05-03 13:42:00Z,activity,submitted_answer,drop  ,drop  
2016-05-03 13:42:08Z,activity,change_letter, ,3
2016-05-03 13:42:11Z,activity,change_letter, ,2
2016-05-03 13:42:12Z,activity,change_letter, ,1
2016-05-03 13:42:14Z,activity,change_letter, ,0
2016-05-03 13:42:47Z,activity,change_letter,B,2
2016-05-03 13:42:50Z,activity,change_letter, ,2
2016-05-03 13:42:51Z,activity,change_letter,B,3
2016-05-03 13:43:39Z,activity,change_letter,C,0
2016-05-03 13:43:43Z,activity,change_letter,R,1
2016-05-03 13:43:46Z,activity,change_letter,A,2
2016-05-03 13:43:49Z,activity,submitted_answer,crab  ,crab  
2016-05-03 13:43:54Z,activity,change_letter, ,0
2016-05-03 13:43:57Z,activity,change_letter, ,1
2016-05-03 13:43:58Z,activity,change_letter, ,2
2016-05-03 13:44:00Z,activity,change_letter, ,3
