2015-10-01 22:56:04Z,activity,change_letter,b,0
2015-10-01 22:56:07Z,activity,change_letter,b,4
2015-10-01 22:56:10Z,activity,change_letter,f,4
2015-10-01 22:56:13Z,activity,change_letter,f,1
2015-10-01 22:56:16Z,activity,change_letter,e,1
2015-10-01 22:56:20Z,activity,change_letter,e,2
2015-10-01 22:56:24Z,activity,change_letter,t,2
2015-10-01 22:56:34Z,activity,submitted_answer,bet f ,bet
2015-10-01 22:56:36Z,activity,change_letter,t,4
2015-10-01 22:56:39Z,activity,change_letter,t,4
2015-10-01 22:56:42Z,activity,change_letter, ,4
2015-10-01 22:56:45Z,activity,submitted_answer,bet   ,bet
2015-10-01 22:56:48Z,activity,change_letter, ,0
2015-10-01 22:56:49Z,activity,change_letter, ,1
2015-10-01 22:56:51Z,activity,change_letter, ,2
