2017-05-06 14:41:15Z,activity,submitted_answer,      ,pup   
2017-05-06 14:41:16Z,activity,requested_hint,0,NA
2017-05-06 14:41:25Z,activity,submitted_answer,      ,pup   
2017-05-06 14:41:51Z,activity,requested_hint,1,NA
