2016-03-16 16:44:36Z,activity,change_letter,E,1
2016-03-16 16:44:44Z,activity,change_letter,D,0
2016-03-16 16:44:46Z,activity,change_letter,R,2
2016-03-16 16:44:47Z,activity,submitted_answer,der   ,bet   
2016-03-16 16:44:55Z,activity,requested_hint,0,NA
2016-03-16 16:46:02Z,activity,change_letter, ,2
2016-03-16 16:46:04Z,activity,change_letter, ,1
2016-03-16 16:46:06Z,activity,change_letter,E,1
2016-03-16 16:46:07Z,activity,change_letter, ,0
2016-03-16 16:46:18Z,activity,change_letter,B,0
2016-03-16 16:46:23Z,activity,change_letter,T,2
2016-03-16 16:46:24Z,activity,submitted_answer,bet   ,bet   
