2016-05-17 14:39:05Z,activity,change_letter,C,0
2016-05-17 14:39:07Z,activity,change_letter,A,1
2016-05-17 14:39:08Z,activity,change_letter,R,2
2016-05-17 14:39:15Z,activity,submitted_answer,car   ,car   
2016-05-17 14:39:18Z,activity,change_letter, ,2
2016-05-17 14:39:21Z,activity,change_letter, ,1
2016-05-17 14:39:23Z,activity,change_letter, ,0
2016-05-17 14:39:31Z,activity,change_letter,J,0
2016-05-17 14:39:33Z,activity,change_letter,A,1
2016-05-17 14:39:37Z,activity,change_letter,R,2
2016-05-17 14:39:40Z,activity,submitted_answer,jar   ,jar   
2016-05-17 14:39:42Z,activity,change_letter, ,2
2016-05-17 14:39:43Z,activity,change_letter, ,0
2016-05-17 14:39:45Z,activity,change_letter, ,1
2016-05-17 14:39:52Z,activity,change_letter,F,0
2016-05-17 14:40:09Z,activity,change_letter,R,1
2016-05-17 14:40:19Z,activity,change_letter, ,1
2016-05-17 14:40:24Z,activity,change_letter,I,1
2016-05-17 14:40:26Z,activity,change_letter,R,2
2016-05-17 14:40:35Z,activity,submitted_answer,fir   ,fir   
2016-05-17 14:40:38Z,activity,change_letter, ,2
2016-05-17 14:40:40Z,activity,change_letter, ,0
2016-05-17 14:40:41Z,activity,change_letter, ,1
