2017-05-06 15:57:11Z,activity,change_letter,p,0
2017-05-06 15:57:15Z,activity,change_letter,a,1
2017-05-06 15:57:17Z,activity,change_letter,p,2
2017-05-06 15:57:19Z,activity,submitted_answer,pap   ,pup   
2017-05-06 15:57:19Z,activity,requested_hint,0,NA
2017-05-06 15:57:20Z,activity,submitted_answer,pap   ,pup   
2017-05-06 15:57:21Z,activity,requested_hint,1,NA
2017-05-06 15:57:37Z,activity,change_letter,a,1
2017-05-06 15:57:44Z,activity,change_letter,u,1
2017-05-06 15:57:55Z,activity,change_letter,p,2
2017-05-06 15:57:59Z,activity,change_letter,p,2
2017-05-06 15:58:04Z,activity,submitted_answer,pup   ,pup   
