2017-05-06 13:26:01Z,activity,submitted_answer,      ,pup   
2017-05-06 13:26:02Z,activity,requested_hint,0,NA
2017-05-06 13:26:11Z,activity,submitted_answer,      ,pup   
2017-05-06 13:26:11Z,activity,requested_hint,1,NA
2017-05-06 13:26:17Z,activity,requested_hint,1,NA
2017-05-06 13:26:18Z,activity,requested_hint,1,NA
