2016-05-02 13:33:09Z,activity,change_letter,F,0
2016-05-02 13:33:22Z,activity,change_letter,L,1
2016-05-02 13:33:33Z,activity,change_letter,A,2
2016-05-02 13:33:39Z,activity,change_letter,G,3
2016-05-02 13:33:51Z,activity,submitted_answer,flag  ,flag  
2016-05-02 13:34:00Z,activity,change_letter, ,3
2016-05-02 13:34:04Z,activity,change_letter, ,2
2016-05-02 13:34:06Z,activity,change_letter, ,1
2016-05-02 13:34:07Z,activity,change_letter,L,1
2016-05-02 13:34:10Z,activity,change_letter, ,1
2016-05-02 13:34:13Z,activity,change_letter, ,0
2016-05-02 13:34:26Z,activity,change_letter,S,0
2016-05-02 13:34:31Z,activity,change_letter,I,2
2016-05-02 13:34:36Z,activity,change_letter,N,3
2016-05-02 13:34:41Z,activity,change_letter,K,1
2016-05-02 13:34:50Z,activity,submitted_answer,skin  ,skin  
2016-05-02 13:34:55Z,activity,change_letter, ,0
2016-05-02 13:34:59Z,activity,change_letter, ,1
2016-05-02 13:35:05Z,activity,change_letter, ,2
2016-05-02 13:35:09Z,activity,change_letter,I,2
2016-05-02 13:35:11Z,activity,change_letter, ,2
2016-05-02 13:35:13Z,activity,change_letter, ,3
2016-05-02 13:35:27Z,activity,change_letter,S,0
2016-05-02 13:35:31Z,activity,change_letter,T,1
2016-05-02 13:35:36Z,activity,change_letter,O,2
2016-05-02 13:35:37Z,activity,change_letter,P,3
2016-05-02 13:35:44Z,activity,submitted_answer,stop  ,stop  
2016-05-02 13:35:52Z,activity,change_letter, ,0
2016-05-02 13:35:54Z,activity,change_letter, ,1
2016-05-02 13:35:57Z,activity,change_letter, ,2
2016-05-02 13:36:00Z,activity,change_letter, ,3
