2016-05-06 11:15:04Z,activity,change_letter,A,1
2016-05-06 11:15:07Z,activity,change_letter,P,0
2016-05-06 11:15:13Z,activity,change_letter,T,2
2016-05-06 11:15:14Z,activity,change_letter,H,3
2016-05-06 11:15:23Z,activity,submitted_answer,path  ,path  
2016-05-06 11:15:31Z,activity,change_letter, ,3
2016-05-06 11:15:33Z,activity,change_letter, ,2
2016-05-06 11:15:35Z,activity,change_letter,T,0
2016-05-06 11:15:36Z,activity,change_letter, ,0
2016-05-06 11:15:38Z,activity,change_letter, ,1
2016-05-06 11:15:45Z,activity,change_letter,W,0
2016-05-06 11:15:47Z,activity,change_letter,I,1
2016-05-06 11:15:49Z,activity,change_letter,S,2
2016-05-06 11:15:51Z,activity,change_letter,H,3
2016-05-06 11:16:07Z,activity,submitted_answer,wish  ,wish  
2016-05-06 11:16:12Z,activity,change_letter, ,3
2016-05-06 11:16:14Z,activity,change_letter, ,2
2016-05-06 11:16:17Z,activity,change_letter, ,1
2016-05-06 11:16:18Z,activity,change_letter, ,0
2016-05-06 11:16:32Z,activity,change_letter,L,0
2016-05-06 11:16:39Z,activity,change_letter,U,1
2016-05-06 11:16:42Z,activity,change_letter,N,2
2016-05-06 11:16:46Z,activity,change_letter,C,3
2016-05-06 11:16:54Z,activity,change_letter,H,4
2016-05-06 11:17:07Z,activity,submitted_answer,lunch ,lunch 
2016-05-06 11:17:15Z,activity,change_letter, ,4
2016-05-06 11:17:18Z,activity,change_letter, ,3
2016-05-06 11:17:22Z,activity,change_letter, ,2
2016-05-06 11:17:26Z,activity,change_letter, ,1
2016-05-06 11:17:28Z,activity,change_letter, ,0
