2017-05-06 14:38:09Z,activity,submitted_answer,      ,pup   
2017-05-06 14:38:17Z,activity,requested_hint,0,NA
2017-05-06 14:38:22Z,activity,submitted_answer,      ,pup   
2017-05-06 14:38:26Z,activity,requested_hint,1,NA
