2016-05-02 09:32:49Z,activity,change_letter,F,0
2016-05-02 09:32:50Z,activity,change_letter,L,1
2016-05-02 09:32:58Z,activity,change_letter,A,2
2016-05-02 09:33:05Z,activity,change_letter,G,3
2016-05-02 09:33:14Z,activity,change_letter, ,3
2016-05-02 09:33:16Z,activity,change_letter,G,3
2016-05-02 09:33:18Z,activity,submitted_answer,flag  ,flag  
2016-05-02 09:33:24Z,activity,change_letter, ,0
2016-05-02 09:33:25Z,activity,change_letter, ,1
2016-05-02 09:33:27Z,activity,change_letter, ,2
2016-05-02 09:33:28Z,activity,change_letter, ,3
