2017-04-30 14:27:05Z,activity,change_letter,p,0
2017-04-30 14:27:08Z,activity,change_letter,l,1
2017-04-30 14:27:12Z,activity,change_letter, ,0
2017-04-30 14:27:14Z,activity,change_letter, ,0
2017-04-30 14:27:17Z,activity,change_letter,f,0
2017-04-30 14:27:25Z,activity,change_letter, ,0
2017-04-30 14:27:27Z,activity,change_letter, ,0
2017-04-30 14:27:29Z,activity,change_letter, ,1
2017-04-30 14:27:31Z,activity,change_letter, ,1
2017-04-30 14:27:33Z,activity,change_letter,l,1
2017-04-30 14:27:39Z,activity,change_letter,l,0
