2017-05-07 09:03:27Z,activity,change_letter,a,0
2017-05-07 09:03:29Z,activity,change_letter,p,0
2017-05-07 09:03:30Z,activity,change_letter,a,1
2017-05-07 09:03:32Z,activity,change_letter,t,2
2017-05-07 09:03:33Z,activity,change_letter,h,3
2017-05-07 09:03:36Z,activity,change_letter,f,3
2017-05-07 09:03:37Z,activity,submitted_answer,patf  ,path  
2017-05-07 09:03:38Z,activity,requested_hint,0,NA
2017-05-07 09:03:46Z,activity,submitted_answer,patf  ,path  
2017-05-07 09:03:52Z,activity,requested_hint,1,NA
2017-05-07 09:04:01Z,activity,submitted_answer,patf  ,path  
