2015-10-06 11:28:51Z,activity,change_letter,t,0
2015-10-06 11:28:55Z,activity,change_letter,t,2
2015-10-06 11:28:59Z,activity,change_letter,i,2
2015-10-06 11:29:04Z,activity,change_letter,n,3
2015-10-06 11:29:07Z,activity,change_letter,n,2
2015-10-06 11:29:09Z,activity,change_letter,n,1
2015-10-06 11:29:12Z,activity,change_letter,h,1
2015-10-06 11:29:16Z,activity,change_letter,i,2
2015-10-06 11:30:49Z,activity,change_letter,c,3
2015-10-06 11:31:34Z,activity,change_letter,h,4
2015-10-06 11:31:39Z,activity,change_letter, ,4
