2016-05-02 11:17:47Z,activity,change_letter,F,0
2016-05-02 11:17:48Z,activity,change_letter,L,1
2016-05-02 11:17:49Z,activity,change_letter,A,2
2016-05-02 11:17:56Z,activity,change_letter,G,3
2016-05-02 11:17:58Z,activity,submitted_answer,flag  ,flag  
2016-05-02 11:18:05Z,activity,change_letter, ,3
2016-05-02 11:18:07Z,activity,change_letter, ,2
2016-05-02 11:18:09Z,activity,change_letter, ,1
2016-05-02 11:18:13Z,activity,change_letter, ,0
2016-05-02 11:18:24Z,activity,change_letter,S,0
2016-05-02 11:18:27Z,activity,change_letter,K,1
2016-05-02 11:18:29Z,activity,change_letter,I,2
2016-05-02 11:18:32Z,activity,change_letter,N,3
2016-05-02 11:18:33Z,activity,submitted_answer,skin  ,skin  
2016-05-02 11:18:40Z,activity,submitted_answer,skin  ,      
2016-05-02 11:18:41Z,activity,change_letter,H,3
2016-05-02 11:18:43Z,activity,change_letter, ,3
2016-05-02 11:18:46Z,activity,change_letter, ,2
2016-05-02 11:18:49Z,activity,change_letter, ,1
2016-05-02 11:18:52Z,activity,change_letter, ,0
2016-05-02 11:19:02Z,activity,change_letter,S,0
2016-05-02 11:19:05Z,activity,change_letter,O,1
2016-05-02 11:19:06Z,activity,change_letter, ,1
2016-05-02 11:19:08Z,activity,change_letter,O,2
2016-05-02 11:19:10Z,activity,change_letter,G,1
2016-05-02 11:19:16Z,activity,change_letter, ,1
2016-05-02 11:19:21Z,activity,change_letter,T,1
2016-05-02 11:19:30Z,activity,change_letter,P,3
2016-05-02 11:19:32Z,activity,submitted_answer,stop  ,stop  
2016-05-02 11:19:35Z,activity,change_letter, ,3
2016-05-02 11:19:37Z,activity,change_letter, ,2
2016-05-02 11:19:41Z,activity,change_letter, ,1
2016-05-02 11:19:44Z,activity,change_letter, ,0
