2017-05-06 16:31:37Z,activity,change_letter,l,0
2017-05-06 16:31:38Z,activity,change_letter,a,1
2017-05-06 16:31:40Z,activity,change_letter,p,2
2017-05-06 16:31:43Z,activity,submitted_answer,lap   ,pup   
2017-05-06 16:31:45Z,activity,requested_hint,0,NA
2017-05-06 16:31:48Z,activity,submitted_answer,lap   ,pup   
2017-05-06 16:31:52Z,activity,requested_hint,1,NA
2017-05-06 16:31:56Z,activity,change_letter,p,0
2017-05-06 16:32:01Z,activity,change_letter,u,1
2017-05-06 16:32:13Z,activity,submitted_answer,pup   ,pup   
