2017-05-06 13:58:06Z,activity,submitted_answer,      ,pup   
2017-05-06 13:58:10Z,activity,requested_hint,0,NA
2017-05-06 13:58:14Z,activity,submitted_answer,      ,pup   
2017-05-06 13:58:15Z,activity,requested_hint,1,NA
