2015-10-01 22:39:29Z,activity,change_letter,t,5
2015-10-01 22:39:29Z,activity,unproductive_error,t,5
2015-10-01 22:39:31Z,activity,change_letter,t,3
2015-10-01 22:39:31Z,activity,unproductive_error,t,3
2015-10-01 22:39:33Z,activity,change_letter,e,3
2015-10-01 22:39:35Z,activity,change_letter,t,5
2015-10-01 22:39:37Z,activity,change_letter,g,4
2015-10-01 22:39:37Z,activity,unproductive_error,g,4
2015-10-01 22:39:45Z,activity,change_letter,t,3
2015-10-01 22:39:53Z,activity,change_letter,t,1
2015-10-01 22:39:58Z,activity,change_letter,e,0
2015-10-01 22:40:01Z,activity,change_letter,b,0
2015-10-01 22:40:03Z,activity,change_letter,t,2
2015-10-01 22:40:12Z,activity,change_letter,s,3
2015-10-01 22:40:16Z,activity,change_letter,e,1
2015-10-01 22:40:19Z,activity,change_letter,e,1
