2016-05-18 09:30:58Z,activity,change_letter,H,0
2016-05-18 09:31:08Z,activity,change_letter,T,2
2016-05-18 09:31:09Z,activity,change_letter,U,1
2016-05-18 09:31:16Z,activity,change_letter, ,2
2016-05-18 09:31:20Z,activity,change_letter,R,2
2016-05-18 09:31:21Z,activity,change_letter,T,3
2016-05-18 09:31:29Z,activity,submitted_answer,hurt  ,hurt  
2016-05-18 09:31:33Z,activity,change_letter, ,3
2016-05-18 09:31:35Z,activity,change_letter, ,0
2016-05-18 09:31:36Z,activity,change_letter, ,1
2016-05-18 09:31:37Z,activity,change_letter, ,2
2016-05-18 09:31:46Z,activity,change_letter,H,0
2016-05-18 09:31:48Z,activity,change_letter,O,1
2016-05-18 09:31:49Z,activity,change_letter,R,2
2016-05-18 09:31:50Z,activity,change_letter,N,3
2016-05-18 09:31:56Z,activity,submitted_answer,horn  ,horn  
2016-05-18 09:31:59Z,activity,change_letter, ,0
2016-05-18 09:32:00Z,activity,change_letter, ,1
2016-05-18 09:32:01Z,activity,change_letter, ,2
2016-05-18 09:32:03Z,activity,change_letter, ,3
2016-05-18 09:32:13Z,activity,change_letter,P,0
2016-05-18 09:32:14Z,activity,change_letter,R,2
2016-05-18 09:32:17Z,activity,change_letter,A,1
2016-05-18 09:32:21Z,activity,change_letter,T,3
2016-05-18 09:32:25Z,activity,submitted_answer,part  ,part  
2016-05-18 09:32:29Z,activity,change_letter, ,0
2016-05-18 09:32:30Z,activity,change_letter, ,3
2016-05-18 09:32:32Z,activity,change_letter, ,1
