2016-05-03 10:01:55Z,activity,change_letter,T,0
2016-05-03 10:01:56Z,activity,change_letter,R,1
2016-05-03 10:01:57Z,activity,change_letter,I,2
2016-05-03 10:02:02Z,activity,change_letter,P,3
2016-05-03 10:02:05Z,activity,submitted_answer,trip  ,trip  
2016-05-03 10:02:08Z,activity,change_letter, ,0
2016-05-03 10:02:10Z,activity,change_letter, ,1
2016-05-03 10:02:12Z,activity,change_letter, ,2
2016-05-03 10:02:13Z,activity,change_letter, ,3
2016-05-03 10:02:39Z,activity,change_letter,D,0
2016-05-03 10:02:41Z,activity,change_letter,R,1
2016-05-03 10:02:44Z,activity,change_letter,O,2
2016-05-03 10:02:49Z,activity,change_letter,P,3
2016-05-03 10:02:51Z,activity,submitted_answer,drop  ,drop  
2016-05-03 10:02:55Z,activity,change_letter, ,0
2016-05-03 10:02:58Z,activity,change_letter, ,1
2016-05-03 10:03:00Z,activity,change_letter, ,2
2016-05-03 10:03:02Z,activity,change_letter, ,3
2016-05-03 10:03:09Z,activity,change_letter,C,0
2016-05-03 10:03:11Z,activity,change_letter,R,1
2016-05-03 10:03:13Z,activity,change_letter,A,2
2016-05-03 10:03:19Z,activity,change_letter,B,3
2016-05-03 10:03:22Z,activity,submitted_answer,crab  ,crab  
2016-05-03 10:03:27Z,activity,change_letter, ,0
2016-05-03 10:03:28Z,activity,change_letter, ,1
2016-05-03 10:03:31Z,activity,change_letter, ,2
2016-05-03 10:03:34Z,activity,change_letter, ,3
