2017-05-06 16:30:06Z,activity,change_letter,l,0
2017-05-06 16:30:07Z,activity,change_letter,a,1
2017-05-06 16:30:09Z,activity,change_letter,p,2
2017-05-06 16:30:12Z,activity,change_letter,k,2
2017-05-06 16:30:13Z,activity,submitted_answer,lak   ,pup   
2017-05-06 16:30:18Z,activity,requested_hint,0,NA
2017-05-06 16:30:23Z,activity,submitted_answer,lak   ,pup   
2017-05-06 16:30:27Z,activity,requested_hint,1,NA
2017-05-06 16:30:31Z,activity,change_letter,l,0
2017-05-06 16:30:33Z,activity,change_letter,k,0
2017-05-06 16:30:36Z,activity,change_letter,i,1
2017-05-06 16:30:39Z,activity,change_letter,i,0
2017-05-06 16:30:41Z,activity,change_letter,p,0
2017-05-06 16:30:46Z,activity,change_letter,u,1
2017-05-06 16:30:49Z,activity,change_letter,p,2
