2016-05-09 11:12:24Z,activity,change_letter,A,1
2016-05-09 11:12:28Z,activity,change_letter,G,0
2016-05-09 11:12:30Z,activity,change_letter,T,2
2016-05-09 11:12:35Z,activity,change_letter, ,2
2016-05-09 11:12:36Z,activity,change_letter,M,2
2016-05-09 11:12:43Z,activity,change_letter,E,3
2016-05-09 11:12:43Z,activity,submitted_answer,game  ,game  
2016-05-09 11:12:51Z,activity,change_letter, ,2
2016-05-09 11:12:54Z,activity,change_letter,M,2
2016-05-09 11:12:55Z,activity,change_letter, ,3
2016-05-09 11:12:57Z,activity,change_letter, ,1
2016-05-09 11:12:58Z,activity,change_letter, ,2
2016-05-09 11:13:00Z,activity,change_letter, ,0
2016-05-09 11:13:11Z,activity,change_letter,T,0
2016-05-09 11:13:12Z,activity,change_letter,A,1
2016-05-09 11:13:16Z,activity,change_letter,P,2
2016-05-09 11:13:20Z,activity,change_letter,E,3
2016-05-09 11:13:21Z,activity,submitted_answer,tape  ,tape  
2016-05-09 11:13:25Z,activity,change_letter, ,3
2016-05-09 11:13:26Z,activity,change_letter, ,2
2016-05-09 11:13:27Z,activity,change_letter, ,1
2016-05-09 11:13:29Z,activity,change_letter, ,0
2016-05-09 11:13:41Z,activity,change_letter,C,0
2016-05-09 11:13:44Z,activity,change_letter,A,1
2016-05-09 11:13:47Z,activity,change_letter,K,2
2016-05-09 11:13:49Z,activity,change_letter,E,3
2016-05-09 11:13:54Z,activity,submitted_answer,cake  ,cake  
2016-05-09 11:14:03Z,activity,change_letter, ,3
2016-05-09 11:14:04Z,activity,change_letter, ,2
2016-05-09 11:14:05Z,activity,change_letter, ,0
2016-05-09 11:14:07Z,activity,change_letter, ,1
