2017-05-06 13:41:38Z,activity,submitted_answer,      ,pup   
2017-05-06 13:41:39Z,activity,requested_hint,0,NA
2017-05-06 13:41:51Z,activity,submitted_answer,      ,pup   
2017-05-06 13:41:54Z,activity,requested_hint,1,NA
