2017-05-06 17:10:21Z,activity,submitted_answer,      ,pup   
2017-05-06 17:10:21Z,activity,requested_hint,0,NA
2017-05-06 17:10:22Z,activity,submitted_answer,      ,pup   
2017-05-06 17:10:22Z,activity,requested_hint,1,NA
2017-05-06 17:10:33Z,activity,submitted_answer,      ,pup   
