2016-09-26 12:23:52Z,activity,change_letter,F,0
2016-09-26 12:23:58Z,activity,change_letter,L,1
2016-09-26 12:24:02Z,activity,change_letter,A,2
2016-09-26 12:24:05Z,activity,change_letter,G,3
2016-09-26 12:24:07Z,activity,submitted_answer,flag  ,flag  
2016-09-26 12:24:25Z,activity,change_letter, ,3
2016-09-26 12:24:26Z,activity,change_letter, ,2
2016-09-26 12:24:27Z,activity,change_letter, ,1
2016-09-26 12:24:28Z,activity,change_letter, ,0
2016-09-26 12:24:44Z,activity,change_letter,S,0
2016-09-26 12:24:52Z,activity,change_letter,F,1
2016-09-26 12:24:55Z,activity,change_letter,I,2
2016-09-26 12:25:04Z,activity,change_letter,N,3
2016-09-26 12:25:14Z,activity,change_letter, ,3
2016-09-26 12:25:17Z,activity,change_letter,N,3
2016-09-26 12:25:25Z,activity,submitted_answer,sfin  ,skin  
2016-09-26 12:25:37Z,activity,requested_hint,0,NA
2016-09-26 12:25:48Z,activity,change_letter, ,1
2016-09-26 12:25:53Z,activity,change_letter,D,1
2016-09-26 12:25:54Z,activity,change_letter,L,1
2016-09-26 12:25:58Z,activity,submitted_answer,slin  ,skin  
2016-09-26 12:26:04Z,activity,requested_hint,1,NA
2016-09-26 12:26:14Z,activity,change_letter, ,1
2016-09-26 12:26:32Z,activity,change_letter,G,1
2016-09-26 12:26:34Z,activity,submitted_answer,sgin  ,skin  
2016-09-26 12:26:44Z,activity,change_letter, ,1
2016-09-26 12:26:47Z,activity,change_letter,K,1
2016-09-26 12:26:48Z,activity,submitted_answer,skin  ,      
2016-09-26 12:26:57Z,activity,change_letter, ,3
2016-09-26 12:26:58Z,activity,submitted_answer,ski   ,      
2016-09-26 12:26:58Z,activity,change_letter,N,3
2016-09-26 12:27:00Z,activity,change_letter, ,2
2016-09-26 12:27:01Z,activity,change_letter,I,2
2016-09-26 12:27:04Z,activity,change_letter, ,0
2016-09-26 12:27:05Z,activity,change_letter,S,0
2016-09-26 12:27:06Z,activity,change_letter, ,1
2016-09-26 12:27:07Z,activity,change_letter,K,1
2016-09-26 12:27:12Z,activity,change_letter, ,3
2016-09-26 12:27:13Z,activity,change_letter, ,2
2016-09-26 12:27:16Z,activity,change_letter, ,1
2016-09-26 12:27:18Z,activity,change_letter, ,0
