2015-11-19 11:32:54Z,activity,change_letter,b,0
2015-11-19 11:32:57Z,activity,change_letter,a,1
2015-11-19 11:32:58Z,activity,change_letter,d,2
2015-11-19 11:33:02Z,activity,submitted_answer,bad   ,bad   
